ean,title,seller,seller_url,price_eur,delivery_eur,box_price_eur,scraped_at
8590804017929,"Vozík na hadicu ROSA (až 60m pri návine 1/2"" hadice)",MCprofi,,36.15,37.94,34.25,2026-04-20T14:38:07.267454+00:00
8590804001751,"Vrták priemer 3,0 x 100 predlžený 20230",KUTILOVO,,0.96,3.55,0.96,2026-04-20T14:38:31.889455+00:00
8590804001751,"vrták do kovu predĺžený 3,0x100mm",MAT-Group,,0.94,2.93,0.96,2026-04-20T14:38:31.889455+00:00
8590804001751,"Vrták do kovu predĺžený 3,0x100mm",VISOTRADE,,2.25,4.24,0.96,2026-04-20T14:38:31.889455+00:00
8590804001751,"Vrták do kovu predĺžený 3,0x100mm",eoshop_market,,2.56,4.55,0.96,2026-04-20T14:38:31.889455+00:00
8590804001799,"Vrták priemer 5,0x130 predlžený 20250",KUTILOVO,,1.56,4.15,1.56,2026-04-20T14:39:10.625112+00:00
8590804001799,"Vrták do kovu predĺžený 5,0x130mm",VISOTRADE,,3.04,5.03,1.56,2026-04-20T14:39:10.625112+00:00
8590804001799,"Vrták do kovu predĺžený 5,0x130mm",eoshop_market,,3.53,5.52,1.56,2026-04-20T14:39:10.625112+00:00
8590804019848,Kľúč 3113 18 (406) očkoplochý 17581,KUTILOVO,,1.81,4.40,1.81,2026-04-20T14:39:26.176286+00:00
8590804019848,Kľúč očkoplochý FESTA CrV 18mm,MCprofi,,1.65,3.44,1.81,2026-04-20T14:39:26.176286+00:00
8590804019848,FESTA Kľúč očkoplochý CrV 18mm 17581.01,DoktorKladivo,,2.21,4.20,1.81,2026-04-20T14:39:26.176286+00:00
8590804019848,Kľúč očkoplochý FESTA CrV 18mm,iBrusivo_cz,,2.30,4.29,1.81,2026-04-20T14:39:26.176286+00:00
8590804019848,Kľúč očkoplochý FESTA CrV 18mm,MCprofi,,1.65,3.44,1.81,2026-04-20T14:39:26.176286+00:00
8590804020196,"Hadicový adaptér 3/4""+1"" vnútorný závit mosadzný",Obchudek_KUZEL,,4.02,6.01,4.02,2026-04-20T14:39:50.314063+00:00
8590804020196,"ROSA Adaptér vnútorný závit 3/4""+1"" mosadz 45198.01",DoktorKladivo,,4.34,6.33,4.02,2026-04-20T14:39:50.314063+00:00
8590804020196,"Adaptér ROSA vnútorný závit 3/4"" +1"" mosadz",iBrusivo_cz,,4.67,6.66,4.02,2026-04-20T14:39:50.314063+00:00
8590804019596,Kľúč 3110 6 x7 CrV vidlicový obojstranný 17550,KUTILOVO,,1.14,3.73,1.14,2026-04-20T14:40:15.267276+00:00
8590804019596,Kľúč otvorený FESTA CrV 6x7mm,iBrusivo_cz,,1.31,3.30,1.14,2026-04-20T14:40:15.267276+00:00
8590804019596,Manutan Kliešte otvorené CrV 827183,eoshop_market,,2.69,4.68,1.14,2026-04-20T14:40:15.267276+00:00
8590804019596,Kľúč 2stranný 6- 7mm CrV FESTA,VISOTRADE,,3.53,5.52,1.14,2026-04-20T14:40:15.267276+00:00
8590804019626,Kľúč otvorený FESTA CrV 10x11mm,MCprofi,,0.99,2.78,0.99,2026-04-20T14:40:55.276204+00:00
8590804019626,Kľúč otvorený FESTA CrV 10x11mm,MCprofi,,0.99,2.78,0.99,2026-04-20T14:40:55.276204+00:00
8590804019626,Kľúč 3110 10 x11 CrV vidlicový obojstranný 17553,KUTILOVO,,1.30,3.89,0.99,2026-04-20T14:40:55.276204+00:00
8590804019626,kľúč 2stranný 10-11mm CrV FESTA,MAT-Group,,1.43,3.42,0.99,2026-04-20T14:40:55.276204+00:00
8590804019626,Kľúč otvorený FESTA CrV 10x11mm,iBrusivo_cz,,1.56,3.55,0.99,2026-04-20T14:40:55.276204+00:00
8590804019626,Kľúč 2stranný 10-11mm CrV FESTA,eoshop_market,,2.93,4.92,0.99,2026-04-20T14:40:55.276204+00:00
8590804019626,Kľúč 2stranný 10-11mm CrV FESTA,VISOTRADE,,3.73,5.72,0.99,2026-04-20T14:40:55.276204+00:00
8590804019640,Kľúč 3110 14 x15 CrV vidlicový obojstranný 17555,KUTILOVO,,1.71,4.30,1.71,2026-04-20T14:41:07.666611+00:00
8590804019640,Kľúč otvorený FESTA CrV 14x15mm,MCprofi,,1.32,3.11,1.71,2026-04-20T14:41:07.666611+00:00
8590804019640,Kľúč otvorený FESTA CrV 14x15mm,iBrusivo_cz,,1.93,3.92,1.71,2026-04-20T14:41:07.666611+00:00
8590804019640,Kľúč otvorený FESTA CrV 14x15mm,MCprofi,,1.32,3.11,1.71,2026-04-20T14:41:07.666611+00:00
8590804019640,Kľúč 2stranný 14-15mm CrV FESTA,eoshop_market,,3.35,5.34,1.71,2026-04-20T14:41:07.666611+00:00
8590804019640,Kľúč 2stranný 14-15mm CrV FESTA,VISOTRADE,,4.08,6.07,1.71,2026-04-20T14:41:07.666611+00:00
8590804019817,Kľúč OP 15 Festa CrV,Obchudek_KUZEL,,1.44,3.43,1.44,2026-04-20T14:41:18.995144+00:00
8590804019817,Kľúč 3113 15 (406) očkoplochý 17578,KUTILOVO,,1.76,4.35,1.44,2026-04-20T14:41:18.995144+00:00
8590804019817,FESTA Kľúč očkoplochý CrV 15mm 17578.01,DoktorKladivo,,2.13,4.12,1.44,2026-04-20T14:41:18.995144+00:00
8590804019817,Kľúč očkoplochý FESTA CrV 15mm,iBrusivo_cz,,2.21,4.20,1.44,2026-04-20T14:41:18.995144+00:00
8590804019817,Kľúč očkoplochý FESTA CrV 15mm,MCprofi,,1.48,3.27,1.44,2026-04-20T14:41:18.995144+00:00
8590804019770,Kľúč 3113 11 (406) očkoplochý 17574,KUTILOVO,,1.25,3.84,1.25,2026-04-20T14:42:09.029064+00:00
8590804019770,Kľúč očkoplochý FESTA CrV 11mm,MCprofi,,0.95,2.74,1.25,2026-04-20T14:42:09.029064+00:00
8590804019770,FESTA Kľúč očkoplochý CrV 11mm 17574.01,DoktorKladivo,,1.49,3.48,1.25,2026-04-20T14:42:09.029064+00:00
8590804019770,Kľúč očkoplochý FESTA CrV 11mm,iBrusivo_cz,,1.48,3.47,1.25,2026-04-20T14:42:09.029064+00:00
8590804019770,Kľúč očkoplochý FESTA CrV 11mm,MCprofi,,0.95,2.74,1.25,2026-04-20T14:42:09.029064+00:00
8590804019862,Kľúč 3113 22 (406) očkoplochý 17583,KUTILOVO,,2.90,5.49,2.90,2026-04-20T14:43:28.877181+00:00
8590804019862,FESTA Kľúč očkoplochý CrV 22mm 17583.01,DoktorKladivo,,3.23,5.22,2.90,2026-04-20T14:43:28.877181+00:00
8590804019862,Kľúč očkoplochý FESTA CrV 22mm,iBrusivo_cz,,3.44,5.43,2.90,2026-04-20T14:43:28.877181+00:00
8590804014010,Vyrezávač korunkový 43 mm 24736,KUTILOVO,,3.01,5.60,3.01,2026-04-20T14:44:44.172372+00:00
8590804014010,Korunka vykružovacia FESTA karbidová 43mm,iBrusivo_cz,,3.77,5.76,3.01,2026-04-20T14:44:44.172372+00:00
8590804014010,Korunka vykružovacia FESTA karbidová 53mm,MCprofi,,4.00,5.79,3.01,2026-04-20T14:44:44.172372+00:00
8590804013938,Kliešte štikacie bočné 180 mm 17105 Industry,KUTILOVO,,5.84,8.43,5.84,2026-04-20T14:45:50.744559+00:00
8590804030324,Plachta PE 2 x 2 m P6/60 modrá 25369,KUTILOVO,,1.61,4.20,1.61,2026-04-20T14:46:05.376313+00:00
8590804030324,PE plachta zakrývacia EKONOMIK 2x2m modrá,iBrusivo_cz,,1.76,3.75,1.61,2026-04-20T14:46:05.376313+00:00
8590804030324,Nepremokavá plachta pre stavbu a záhradu 2x2 m - modro-strieborná,Namochurka,,4.12,6.11,1.61,2026-04-20T14:46:05.376313+00:00
8590804022480,List pílový 300 mm rozteč zubov 3 mm na drevo 24160,KUTILOVO,,0.92,3.51,0.92,2026-04-20T14:47:23.241523+00:00
8590804022480,"Plátok pílový 300mm, 3mm rozstup",iBrusivo_cz,,1.03,3.02,0.92,2026-04-20T14:47:23.241523+00:00
8590804022480,"List pílový na drevo 300mm, 3mm rozteč, na suché aj mokré drevo",VISOTRADE,,2.04,4.03,0.92,2026-04-20T14:47:23.241523+00:00
8590804022480,"List pil.na drevo 300mm, 3mm rozteč, na suché aj mokré drevo",eoshop_market,,2.32,4.31,0.92,2026-04-20T14:47:23.241523+00:00
8590804022497,List pílový 300 mm rozteč zubov 4 mm na drevo 24161,KUTILOVO,,0.92,3.51,0.92,2026-04-20T14:47:35.450473+00:00
8590804022497,"list pil.na drevo 300mm, 4mm rozteč, na suché aj mokré drevo",MAT-Group,,0.69,2.68,0.92,2026-04-20T14:47:35.450473+00:00
8590804022497,"Plátok pílový 300mm, 4mm rozstup",iBrusivo_cz,,0.98,2.97,0.92,2026-04-20T14:47:35.450473+00:00
8590804022497,"Plátok pílový 300mm, 4mm rozstup",MCprofi,,0.49,2.28,0.92,2026-04-20T14:47:35.450473+00:00
8590804022497,"Pílový kotúč Festa 300 mm, rozstup zubov 3 mm - 032-01757",eoshop_market,,2.35,4.34,0.92,2026-04-20T14:47:35.450473+00:00
8590804022497,"List pílový na drevo 300mm, 4mm rozteč, na suché aj mokré drevo",VISOTRADE,,3.08,5.07,0.92,2026-04-20T14:47:35.450473+00:00
8590804022503,List pílový 300 mm rozteč zubov 5 mm na drevo 24162,KUTILOVO,,1.02,3.61,1.02,2026-04-20T14:47:47.511764+00:00
8590804022503,"Plátok pílový 300mm, 5mm rozstup",iBrusivo_cz,,1.07,3.06,1.02,2026-04-20T14:47:47.511764+00:00
8590804022503,"List pílový na drevo 300mm, 5mm rozteč, na suché aj mokré drevo",VISOTRADE,,3.14,5.13,1.02,2026-04-20T14:47:47.511764+00:00
8590804042716,Košík skladací záhradný 40 x 25 x 23 cm 45093,KUTILOVO,,11.40,13.99,11.40,2026-04-20T14:49:11.768165+00:00
8590804042716,Kôš záhradný skladací,euronaradi,,13.16,14.95,11.40,2026-04-20T14:49:11.768165+00:00
8590804013921,Kliešte štípacie bočné 160 mm 17104,KUTILOVO,,5.24,7.83,5.24,2026-04-20T14:49:43.877468+00:00
8590804013921,Kliešte bočné štiepacie FESTA CrV 160mm,iBrusivo_cz,,6.07,8.06,5.24,2026-04-20T14:49:43.877468+00:00
8590804012306,Kefa hrncová vlnitá stopka o 75 mm 22031,KUTILOVO,,2.08,4.67,2.08,2026-04-20T14:51:45.433756+00:00
8590804012306,FESTA Kefa rotačná črepníkový vĺn. 75mm stopka 22031.01,DoktorKladivo,,2.60,4.59,2.08,2026-04-20T14:51:45.433756+00:00
8590804012306,Kefa rotačná črepníkový vĺn. FESTA 75mm stopka,iBrusivo_cz,,2.71,4.70,2.08,2026-04-20T14:51:45.433756+00:00
8590804012306,"Kefa črepníková 75/0,3 drôt, stopka FESTA",eoshop_market,,4.07,6.06,2.08,2026-04-20T14:51:45.433756+00:00
8590804012306,"Kefa črepníková 75/0,3 drôt, stopka FESTA",VISOTRADE,,4.51,6.50,2.08,2026-04-20T14:51:45.433756+00:00
8590804044093,Zvierka stolárska 1250 PH rukoväť 23681,KUTILOVO,,40.34,42.93,40.34,2026-04-20T14:52:19.838943+00:00
8590804017714,Zavlažovač výkyvný 19 trysiek 45158,KUTILOVO,,14.35,16.94,14.35,2026-04-20T14:52:32.209149+00:00
8590804017714,Zavlažovač ROSA výkyvný 17 trysiek ALU,iBrusivo_cz,,17.37,19.36,14.35,2026-04-20T14:52:32.209149+00:00
8590804013792,Vyrezávač + kryt 24726,KUTILOVO,,7.89,10.48,7.89,2026-04-20T14:52:45.283224+00:00
8590804013792,Vykružovák otvorov s krytom,euronaradi,,9.59,11.38,7.89,2026-04-20T14:52:45.283224+00:00
8590804013792,Vykružovák nastaviteľný s krytom 20-95mm,iBrusivo_cz,,10.21,12.20,7.89,2026-04-20T14:52:45.283224+00:00
8590804013792,Vykružovák otvorov s krytom,eoshop_market,,11.50,13.49,7.89,2026-04-20T14:52:45.283224+00:00
8590804021230,Pílka na sadrokartón 150 mm 24159,KUTILOVO,,4.05,6.64,4.05,2026-04-20T14:53:13.184840+00:00
8590804021230,FESTA Píla na sadrokartón 150mm 24159.01,DoktorKladivo,,4.81,6.80,4.05,2026-04-20T14:53:13.184840+00:00
8590804021230,Píla na sadrokartón FESTA 150mm,iBrusivo_cz,,5.16,7.15,4.05,2026-04-20T14:53:13.184840+00:00
8590804021230,Pílka na sadrokartón 150mm,eoshop_market,,4.46,6.45,4.05,2026-04-20T14:53:13.184840+00:00
8590804009252,Pištol AL vytláčacia na tmel 310ml 38005 Festa,KUTILOVO,,8.56,11.15,8.56,2026-04-20T14:53:28.346790+00:00
8590804009252,FESTA lis na tmel 300ml kov 38005,naradi_hornig,,8.77,10.76,8.56,2026-04-20T14:53:28.346790+00:00
8590804009252,Pištoľ vytlačovacia FESTA ALU 310ml,iBrusivo_cz,,10.09,12.08,8.56,2026-04-20T14:53:28.346790+00:00
8590804009252,Pištoľ vytlačovacia 310ml ALU FESTA,eoshop_market,,12.48,14.47,8.56,2026-04-20T14:53:28.346790+00:00
8590804009252,Pištoľ vytlačovacia 310ml ALU FESTA,VISOTRADE,,13.32,15.31,8.56,2026-04-20T14:53:28.346790+00:00
8590804001850,"Vrták priemer 8,0 x 160 predlžený 20280",KUTILOVO,,3.28,5.87,3.28,2026-04-20T14:54:06.716629+00:00
8590804001850,Levior Vrták HSS 4341 predĺžený 8x165mm,Shop_Garho,,4.93,7.52,3.28,2026-04-20T14:54:06.716629+00:00
8590804001850,Levior Vrták HSS 4341 predĺžený 8x165mm,Shop_Garho,,4.94,7.53,3.28,2026-04-20T14:54:06.716629+00:00
8590804001850,"vrták do kovu predĺžený 8,0x160mm",MAT-Group,,5.34,7.33,3.28,2026-04-20T14:54:06.716629+00:00
8590804001850,"Vrták do kovu predĺžený 8,0x160mm",eoshop_market,,6.30,8.29,3.28,2026-04-20T14:54:06.716629+00:00
8590804015529,Plachta PE 4 x 5 m 140 g/m2 Profi 25220,KUTILOVO,,13.18,15.77,13.18,2026-04-20T14:54:28.415456+00:00
8590804015529,"Levior PE plachta zakrývacia PROFI 140g/1m2, modro-strieborná Rozmer: 4 x 5 m",Shop_Garho,,16.08,18.67,13.18,2026-04-20T14:54:28.415456+00:00
8590804015529,PE plachta zakrývacia PROFI 4x5m 140g/1m2 modro-strieborná,iBrusivo_cz,,15.51,17.50,13.18,2026-04-20T14:54:28.415456+00:00
8590804020646,Sada skrutko 6D plastová rukoväť 18404,KUTILOVO,,9.42,12.01,9.42,2026-04-20T14:57:16.557280+00:00
8590804020646,"Súprava skrutkovačov FESTA S2 S, PZ 6ks",Shop_Garho,,11.45,14.04,9.42,2026-04-20T14:57:16.557280+00:00
8590804020646,"Súprava skrutkovačov FESTA S2 S, PZ 6ks",iBrusivo_cz,,12.63,14.62,9.42,2026-04-20T14:57:16.557280+00:00
8590804020646,"Festa Skrutkovače SET, 6 ks, PZ + ploché, CrV",TSBohemia,,9.24,11.63,9.42,2026-04-20T14:57:16.557280+00:00
8591545022524,Nosič obrubníkov PRO 041 60116,KUTILOVO,,354.35,356.94,354.35,2026-04-20T14:59:59.312130+00:00
8591545022524,Nosič obrubníkov PRO 041,euronaradi,,359.54,361.33,354.35,2026-04-20T14:59:59.312130+00:00
8591545022524,Nosič obrubníkov PRO 041,MCprofi,,356.64,358.43,354.35,2026-04-20T14:59:59.312130+00:00
8591545022524,Nosič obrubníkov PRO 041,eoshop_market,,425.83,460.83,354.35,2026-04-20T14:59:59.312130+00:00
8590804056195,Píla na duté tehly 550 mm 24181,KUTILOVO,,18.22,20.81,18.22,2026-04-20T15:00:12.305832+00:00
8590804056195,Píla na duté tehly (PORO-THERM) SK 550mm,iBrusivo_cz,,21.68,23.67,18.22,2026-04-20T15:00:12.305832+00:00
4954183559946,Nožík ulamovací L21 18 mm 3 čepele KDS 16008,KUTILOVO,,5.72,8.31,5.72,2026-04-20T15:01:54.964480+00:00
4954183559946,Segmentový nôž 18 mm KDS Japan L-21YE Automatický,BiurowaKraina,,9.38,11.97,5.72,2026-04-20T15:01:54.964480+00:00
4954183559946,Segmentový nôž 18 mm KDS Japan L-21YE Automatický,ebiurowe_net,,9.82,12.41,5.72,2026-04-20T15:01:54.964480+00:00
8590804005629,Nádoba na sádru kónická 37121,KUTILOVO,,1.12,3.71,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,Miska na sadru kónická,MCprofi,,0.78,2.57,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,Miska na sadru kónická,Obchudek_KUZEL,,0.82,2.81,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,LEVIOR Miska na sadru kónická 37121.01,DoktorKladivo,,1.32,3.31,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,Miska na sadru kónická,iBrusivo_cz,,1.31,3.30,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,Spokar miska na sadru kónická,vmd,,1.38,3.37,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,Miska na sadru kónická,MCprofi,,0.78,2.57,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,miska na sadru kónická,MAT-Group,,1.14,3.13,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,Miska na sadru kónická,eoshop_market,,2.65,4.64,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,Miska na sadru kónická,VISOTRADE,,2.69,4.68,1.12,2026-04-20T15:03:16.251386+00:00
8590804005629,Kužeľová gipsová miska FESTA,LAVONIO_SK,,1.68,4.68,1.12,2026-04-20T15:03:16.251386+00:00
3838853112369,Vodováha 500 mm Horizont 3 libely 15105,KUTILOVO,,17.63,18.12,15.53,2026-04-20T15:05:35.258982+00:00
3838853112369,Vodováha 600 mm Horizont 3 libely 15106,KUTILOVO,,16.63,19.22,15.53,2026-04-20T15:05:35.258982+00:00
3838853112369,Vodováha HORIZONT VVN 3L 500mm 3 libely,iBrusivo_cz,,20.68,22.67,15.53,2026-04-20T15:05:35.258982+00:00
3838853112369,Vodováha HORIZONT VVN 3L 600mm 3 libely,iBrusivo_cz,,22.14,24.13,15.53,2026-04-20T15:05:35.258982+00:00
3838853112369,Vodováha HORIZONT V3L 50cm 3 libely / balenie 1 ks,StrefaCZ,,21.91,23.90,15.53,2026-04-20T15:05:35.258982+00:00
3838853112369,Vodováha 2000 mm Horizont 3 libely 15120,KUTILOVO,,40.00,42.59,15.53,2026-04-20T15:05:35.258982+00:00
8590804020448,Meter zvinovací magnetický 2 mx16 mm Festa,Obchudek_KUZEL,,1.84,3.83,1.84,2026-04-20T15:06:28.060898+00:00
8590804020448,"Meter zvinovací 2 m, šírka 16 mm magnetický 11102",KUTILOVO,,2.42,5.01,1.84,2026-04-20T15:06:28.060898+00:00
8590804020448,Meter zvinovací FESTA Magnetic 2mx16mm,MCprofi,,2.06,3.85,1.84,2026-04-20T15:06:28.060898+00:00
8590804020448,FESTA Meter zvinovací Magnetic 2mx16mm 11102.01,DoktorKladivo,,2.64,4.63,1.84,2026-04-20T15:06:28.060898+00:00
8590804020448,Meter zvinovací FESTA Magnetic 2mx16mm,iBrusivo_cz,,2.75,4.74,1.84,2026-04-20T15:06:28.060898+00:00
8590804020448,Zvinovací meter Festa Magnetic 2 mx 16 mm / balenie 1 ks,StrefaCZ,,3.37,5.36,1.84,2026-04-20T15:06:28.060898+00:00
8590804020448,Meter stáčací MAGNETIC 2.0m/16mm,VISOTRADE,,2.46,4.45,1.84,2026-04-20T15:06:28.060898+00:00
8590804021315,Papier brúsny P100 o 125 mm 3 ks suchý zips 22048,KUTILOVO,,1.84,4.43,1.84,2026-04-20T15:12:31.205286+00:00
8590804021315,Papier brúsny 80/150/3ks 22055 suchý zips,KUTILOVO,,2.36,4.95,1.84,2026-04-20T15:12:31.205286+00:00
8590804021315,LEVIOR Papier brúsny výsek SZ P100/125/3ks 22048.01,DoktorKladivo,,2.08,4.07,1.84,2026-04-20T15:12:31.205286+00:00
8590804021315,Papier brúsny výsek SZ P100/125/3ks,iBrusivo_cz,,2.13,4.12,1.84,2026-04-20T15:12:31.205286+00:00
8590804021315,LEVIOR Papier brúsny výsek SZ P80/150/3ks 22055.01,DoktorKladivo,,2.68,4.67,1.84,2026-04-20T15:12:31.205286+00:00
8590804021315,Brúsny papier SZ 125 / 100 3ks / balenie 1 ks,StrefaCZ,,2.63,4.62,1.84,2026-04-20T15:12:31.205286+00:00
8590804021315,Papier brúsny výsek SZ P80/150/3ks,iBrusivo_cz,,2.83,4.82,1.84,2026-04-20T15:12:31.205286+00:00
8590804021315,Brúsny papier SZ 150 / 80 3ks / balenie 1 ks,StrefaCZ,,3.26,5.25,1.84,2026-04-20T15:12:31.205286+00:00
3838853112345,Vodováha 300 mm Horizont 3 libely 15103,KUTILOVO,,15.35,16.12,13.53,2026-04-20T15:13:53.459490+00:00
3838853112345,Vodováha HORIZONT VVN 3L 300mm 3 libely,iBrusivo_cz,,17.87,19.86,13.53,2026-04-20T15:13:53.459490+00:00
3838853112345,Vodováha HORIZONT V3L 30cm 3 libely / balenie 1 ks,StrefaCZ,,19.09,21.08,13.53,2026-04-20T15:13:53.459490+00:00
8590804021438,Molitan náhradný jemný raster 34253,KUTILOVO,,1.51,4.10,1.51,2026-04-20T15:25:44.334297+00:00
8590804006213,Nádoba na sádru nízka 37122,KUTILOVO,,1.14,3.73,1.14,2026-04-20T15:45:20.414572+00:00
8590804006213,Miska na sadru nízka,Obchudek_KUZEL,,0.74,2.73,1.14,2026-04-20T15:45:20.414572+00:00
8590804006213,miska na sadru nízka,MAT-Group,,1.14,3.13,1.14,2026-04-20T15:45:20.414572+00:00
8590804006213,WESTBERG Miska na sadru nízka 37122.01,DoktorKladivo,,1.32,3.31,1.14,2026-04-20T15:45:20.414572+00:00
8590804006213,Miska na sadru nízka,iBrusivo_cz,,1.31,3.30,1.14,2026-04-20T15:45:20.414572+00:00
8590804006213,Spokar miska na sadru nízka,vmd,,1.38,3.37,1.14,2026-04-20T15:45:20.414572+00:00
8590804006213,Miska na sadru nízka,eoshop_market,,2.65,4.64,1.14,2026-04-20T15:45:20.414572+00:00
8590804006213,Miska na sadru nízka,VISOTRADE,,2.69,4.68,1.14,2026-04-20T15:45:20.414572+00:00
8590804024613,"Zmeták cestársky 25 cm s dlhým vlasom, hrubý závit 52108",KUTILOVO,,2.94,5.53,2.94,2026-04-20T15:46:40.554096+00:00
8590804024613,Zmeták 25cm dlhý vlas,iBrusivo_cz,,3.15,5.14,2.94,2026-04-20T15:46:40.554096+00:00
8590804021476,Papier brúsny P120 o 150 mm 3 ks suchý zips 22057,KUTILOVO,,2.16,4.75,2.16,2026-04-20T15:49:10.503739+00:00
8590804021476,LEVIOR Papier brúsny výsek SZ P120/150/3ks 22057.01,DoktorKladivo,,2.47,4.46,2.16,2026-04-20T15:49:10.503739+00:00
8590804021476,Papier brúsny výsek SZ P120/150/3ks,iBrusivo_cz,,2.54,4.53,2.16,2026-04-20T15:49:10.503739+00:00
8590804021476,Brúsny papier SZ 150 / 120 3ks / balenie 1 ks,StrefaCZ,,2.99,4.98,2.16,2026-04-20T15:49:10.503739+00:00
8590804025689,Kliešte na segerové krúžky vnútorné rovné 180 mm 17190,KUTILOVO,,3.60,6.19,3.60,2026-04-20T15:55:01.189020+00:00
8590804025689,Kliešte FESTA na segerové krúžky vnútorné 180mm,iBrusivo_cz,,4.22,6.21,3.60,2026-04-20T15:55:01.189020+00:00
8590804018377,Nožík vreckový hliník 16223,KUTILOVO,,5.61,8.20,5.61,2026-04-20T16:06:15.950976+00:00
8590804018377,Nôž zatvárací FESTA (alu),Shop_Garho,,5.50,8.09,5.61,2026-04-20T16:06:15.950976+00:00
8590804018377,"FESTA nôž vreckový 18,5 cm Al 16223",naradi_hornig,,5.61,7.60,5.61,2026-04-20T16:06:15.950976+00:00
8590804018377,Nôž zatvárací FESTA (alu),iBrusivo_cz,,6.73,8.72,5.61,2026-04-20T16:06:15.950976+00:00
8590804023654,Hladidlo oceľové 550 x 140 mm špicaté 32066,KUTILOVO,,5.35,7.94,5.35,2026-04-20T16:07:26.752637+00:00
8590804023654,"FESTA hladítko oceľ 500*140mm špicaté ""kleťák"" 32066",naradi_hornig,,5.54,7.53,5.35,2026-04-20T16:07:26.752637+00:00
8590804023654,Hladítko oceľ 550x140mm špicaté,iBrusivo_cz,,6.60,8.59,5.35,2026-04-20T16:07:26.752637+00:00
8590804023654,Hladítko oceľ 550x140mm špicaté,MCprofi,,5.40,7.19,5.35,2026-04-20T16:07:26.752637+00:00
8590804025344,"Skrutkovač plochý 4,0 x 100 Festa 18114",KUTILOVO,,1.71,4.30,1.71,2026-04-20T16:10:08.750550+00:00
8590804025344,FESTA Skrutkovač plochý INDUSTRY S2 S 4x100mm 18114.01,DoktorKladivo,,2.21,4.20,1.71,2026-04-20T16:10:08.750550+00:00
8590804025344,Skrutkovač plochý FESTA S2 S 4x100mm,iBrusivo_cz,,2.29,4.28,1.71,2026-04-20T16:10:08.750550+00:00
8590804017271,Nožnice húsenkové s pilkou 45031,KUTILOVO,,11.78,14.37,11.78,2026-04-20T16:11:41.515580+00:00
8590804017271,Húsenica s pílou 30cm tulej,iBrusivo_cz,,13.99,15.98,11.78,2026-04-20T16:11:41.515580+00:00
8590804017271,nožnice húsenice s pílkou 30cm kov.,MAT-Group,,17.01,19.00,11.78,2026-04-20T16:11:41.515580+00:00
8590804017271,Nožnice húsenice s pílkou 30cm kov.,eoshop_market,,17.31,19.30,11.78,2026-04-20T16:11:41.515580+00:00
8590804024637,Nožík vreckový multifunkčný 16224,KUTILOVO,,3.50,6.09,3.50,2026-04-20T16:11:53.560546+00:00
8590804024637,Nôž zatvárací multifunkčný,iBrusivo_cz,,4.27,6.26,3.50,2026-04-20T16:11:53.560546+00:00
8590804022749,Spona hadicová 32-50mm ZN 45607,KUTILOVO,,0.92,3.51,0.92,2026-04-20T16:13:13.809135+00:00
8590804022749,LEVIOR Spona hadicová 32-50mm ZN 45607.01,DoktorKladivo,,0.93,2.92,0.92,2026-04-20T16:13:13.809135+00:00
8590804022749,Spona hadicová 32-50mm ZN,iBrusivo_cz,,0.74,2.73,0.92,2026-04-20T16:13:13.809135+00:00
8590804026341,Zámok visiaci oceľový 63 mm modrý 23266,KUTILOVO,,5.03,7.62,5.03,2026-04-20T16:17:53.453400+00:00
8590804026341,Zámok visiaci FESTA modrý 63mm,iBrusivo_cz,,5.94,7.93,5.03,2026-04-20T16:17:53.453400+00:00
8590804022930,Stierka 80 mm sadrokartónová 34307,KUTILOVO,,0.92,3.51,0.92,2026-04-20T16:18:27.568834+00:00
8590804022930,Špachtľa plastová na sadrokartón 80mm,MCprofi,,0.45,2.24,0.92,2026-04-20T16:18:27.568834+00:00
8590804022930,stierka PH 80mm,MAT-Group,,0.69,2.68,0.92,2026-04-20T16:18:27.568834+00:00
