ean,title,our_price_sk
8590137034075,"Skrutkovač 8034 07 plochý 1,6x5,5x100 Profi Line Elektro Slim",
8590137551015,Sada skrutkovač 8551 01 3PL/2PH 1000V 5D S Line Elektro Slim,
8590137623019,NAREX 862303 Sada skrutkovačov 7ks PL/PZ SLIM 1000V S LINE kufor,
8590137344112,NAREX 834411 Skrutkovač špeciál PH1/PLx80 mm SLIM 1000V S LINE,
8590137344129,NAREX 834412 Šroubovák speciál PH2/PLx100 mm SLIM 1000V S LINE,
8590137344211,Skrutkovač speciál PZ1/PLx80 mm SLIM 1000V S LINE,
8590137344228,NAREX 834422 Skrutkovač špeciál PZ2/PLx100 mm SLIM 1000V S LINE,
8595055900068,Pilník 200/2 PLO plochý ľahký,
8595055900099,Pilník 250/2 PLO plochý ľahký,
8595055900105,Pilník 250/3 PLO plochý ľahký,
8595055900112,Pilník 300/1 PLO plochý ľahký,
8595055900129,Pilník 300/2 PLO plochý ľahký,
8595055900136,Pilník 300/3 PLO plochý ľahký,
8595055900143,Pilník 150/1 PSO plochý,
8595055900150,Pilník 150/2 PSO plochý,
8595055900174,Pilník 200/1 PSO plochý,
8595055900181,Pilník 200/2 PSO plochý,
8595055900198,Pilník 200/3 PSO plochý,
8595055900204,Pilník 250/1 PSO plochý,
8595055900211,Pilník 250/2 PSO plochý,
8595055900228,Pilník 250/3 PSO plochý,
8595055900242,Pilník 300/2 PSO plochý,
8595055900273,Pilník 350/2 PSO-E plochý Ergo,
8595055900327,Pilník 400/2 PSO-E plochý Ergo,
8595055900464,Pilník 250/2 PZC štvorhranný,
8595055900563,Pilník 150/2 PZT trojhranný,
8595055900594,Pilník 200/2 PZT trojhranný,
8595055900617,Pilník 250/1 PZT trojhranný,
8595055900624,Pilník 250/2 PZT trojhranný 286211502525,
8595055900723,Pilník 150/2 PZK kruhový,
8595055900754,Pilník 200/2 PZK kruhový,
8595055900778,Pilník 250/1 PZK kruhový,
8595055900785,Pilník 250/2 PZK kruhový,
8595055900792,Pilník 250/3 PZK kruhový 286211602535,
8595055900815,Pilník 300/2 PZK kruhový,
8595055900822,Pilník 300/3 PZK kruhový,
8595055900914,Pilník 200/2 PZP úsečový,
8595055900945,Pilník 250/2 PZP úsečový,
8595055900976,Pilník 300/2 PZP úsečový,
8595055904455,"Rašpľa 200/2 PRO plochá, strojný sek",
8595055904462,"Rašpľa 250/2 PRO plochá, strojný sek",
8595055904479,"Rašpľa 300/2 PRO plochá, strojný sek 286221743025",
8595055904493,"Rašpľa 250/2 PRP úsečová, strojný sek 286221752525",
8595055904516,"Rašpľa 200/2 PRK kruhová, strojný sek",
8595055904523,"Rašpľa 250/2 PRK kruhová, strojný sek 286221772525",
8595055904530,"Rašpľa 300/2 PRK kruhová, strojný sek",
8595055901065,Sada pilníkov dielenských 150/2 5D 286211921525,
8595055901072,Sada pilníkov dielenských 200/2 5D,
8595055010965,Sada pilníkov dielenských 200/2 3D,
8595055900051,Pilník 200/1 PLO plochý ľahký,
8595055900426,Pilník 200/1 PZC štvorhranný,
8595055904424,Sada pilníkov ihlových 1393/180/6D/2 s držadlom,
8595055900402,Pilník 150/2 PZC štvorhranný,
8595055900433,Pilník 200/2 PZC štvorhranný,
8595055902048,Pilník 160/2 PJA plochý ihlový,
8595055903045,Pilník 160/2 PJP úsečový ihlový 286213851620,
8595055909351,Pilník 250/1 PZN nožový,
8595055900884,Pilník 150/2 PZP úsečový,
8595055900556,Pilník 150/1 PZT trojhranný,
8595055900075,Pilník 200/3 PLO plochý ľahký,
8595055900938,Pilník 250/1 PZP úsečový,
8595055900747,Pilník 200/1 PZK kruhový,
8595055900761,Pilník 200/3 PZK kruhový 286211602035,
8595055900860,Pilník 100/2 PZP úsečový,
8595055900921,Pilník 200/3 PZP úsečový,
8595055900952,Pilník 250/3 PZP úsečový,
8595055900808,Pilník 300/1 PZK kruhový,
8595055904509,"Rašpľa 300/2 PRP úsečová, strojný sek",
8595055900044,Pilník 150/3 PLO plochý ľahký,
8595055900037,Pilník 150/2 PLO plochý ľahký,
8595055900020,Pilník 150/1 PLO plochý ľahký,
8595055900877,Pilník 150/1 PZP úsečový,
8595055910128,Pilník 100/1 PZP úsečový,
8595055900709,Pilník 100/2 PZK kruhový,
8595055909818,"Rašpľa 150/2 PRO plochá, strojný sek",
8595055904448,Sada pilníkov ihlových 1393/200/6D/2 s držadlom,
8595055900389,Pilník 100/2 PZC štvorhranný,
8595055900013,Pilník 100/2 PSO plochý,
8595055910043,Pilník 100/1 PSO plochý,
8595055911156,Sada pilníkov dielenských 250/2 3D Ergo 286203932525,
8594042340016,Zvierka stolárska 150 drevená rukoväť,
8586006960460,Motyka špicatá 130mm s násadou 1200mm 201/1200,
8586006960484,Motyka špicatá 165mm s násadou 1200mm 202/1200,
8586006960149,Motyčka plečka 140mm s násadou 690mm 007/550,
8586006960385,Motyčka plečka 175mm s násadou 1140mm 107/1000,
8586006960156,Motyčka plečka 140mm s násadou 1140mm  007/1000,
8586006960064,Motyčka plochá s dvojzubom 60mm s násadou 270mm 003/250,
8586006960040,Motyčka plochá s  trojzubom 60mm s násadou 270mm 002/250,
8585007471425,Zámok zadlabávací vložkový 24026  90/50/80mm  Hobes,
8585007471715,Zámok zadl. Hobes 01-15 obyč. kľúč 90/40/60mm P/L,
8594158750105,Koleno dymové priemer 152 mm,
8594158750068,Koleno dymové priemer 125 mm,
8586006960439,Hrable železné 6z s násadou 590 mm 109/550,
8594158750334,Zdera dymová 160 mm,
8586006960415,Motyčka plečka 115mm s násadou 1000mm,
45242082292,"Milwaukee Pílové plátky 230/5/3,2 mm Bimetal, Co",
4002395006014,Milwaukee Uťahovák M12 BIW12-0,
4058546412265,Sada bitov 10ks karabina 4932480941,
45242082438,"List pilový 300/1,4 mm Bimetal, Co 48008789 á 1ks",
8595038389057,"Rebrík dvojak štafle FORTE 2x 5 1,5m 8905",
8034108890050,Spray mazací CU 400 ml G006,
8595084000104,Špagát polypropylénový  7800 dtex 50 g cievka,
9003173675786,Kotúč 180X3 OCEĽ 367578,
8585023357666,Kosák III SI301,
8594013794619,"Postrekovač  1,5 L Rosa 45242",
4014855013609,Kotúč vulkánfíbrový 125 mm 100 Klingspor,
4014855024902,Kotúč vulkanfíbrový &Oslah; 180 mm Z100,
3148519036640,Facom Račňa 3/8” 72z,
3148518284493,Facom Palička oceľová &Oslash; 32 mm,
3662424076695,Facom Sada kľúčov OP,
3148519320350,Súprava obojstranných očkových kľúčov Torx 3-dielna,
8594036050020,Spájkovačka elektrická T346,
4013288018878,"Kľúč 950 PKL 3/32” Wera imbus palcový-2,38mm",
4013288018892,"Kľúč 950 PKL 5/32” Wera imbus palcový-3,96mm",
5905061019242,Páska maskovacia PVC,
3838853112239,Vodováha 400 mm Horizont 2 libely 15004,
3838853112253,Vodováha 600 mm Horizont 2 libely 15006,
3838853112291,Vodováha 1200 mm Horizont 2 libely 15012,
3838853112451,Vodováha 500 mm 2 libely a magnet 15205,
3838853112482,Vodováha 800 mm 2 libely a magnet 15208,
3838853113090,Vodováha 2000 mm Horizont 2 libely a magnet 15220,
3838853112444,Vodováha 400 mm 2 libely a magnet 15204,
3838853112468,Vodováha 600 mm 2 libely a magnet 15206,
3838853113052,Vodováha 1000 mm Horizont 2 libely a magnet 15210,
4002953400018,Sada vykružovačov korunkových 6D 24745,
8590804003229,"Vrták o 14,0 x 400 do dreva 20733",
8590804017240,Sadič cibulovín 45040,
3838853112390,Vodováha 1000 mm Horizont 3 libely 15110,
8590804014584,Skrutkovač PH0 x 75 18201,
4003315075691,"Kotúč diamantový 125 x 22,2 x 2 mm plný 21012",
4003315075776,Kotúč diamantový 44 - 150 plný 21015,
3838853113076,Vodováha 1500 mm Horizont 2 libely a magnet 15215,
8005231244096,Sponkovačka Kladivo MART13,
3838853180757,Lata sťahovacia SL2 1500 mm 15515 s 2 libelami,
8590804020288,"Struna 1,3 mm 15 m kruhová 45500",
8590804020301,"Struna 1,3 mm 15 m hviezdicová 45502",
8590804020318,"Struna 1,6 mm 15 m kruhová 45503",
8590804020332,"Struna 1,6 mm 15 m hviezdicová 45505",
8590804020363,"Struna 2,0 mm 15 m hviezdicová 45508",
8590804020370,"Struna 2,4 mm 15 m kruhová 45509",
8590804020417,"Struna 3,0 mm 15 m kruhová 45513",
3838853113069,Vodováha 1200 mm Horizont 2 libely a magnet 15212,
8590804020349,"Struna 2,0mm/15m kruhová 45506",
4003315075714,"Kotúč diamantový 230 x 22,2 x 3 mm plný 21023",
4003315075769,"Kotúč diamantový 230 x 22,2 x 3 mm segmentový 21123",
4003315075745,"Kotúč diamantový 125 x 22,2 x 2,2 mm segmentový 21112",
8002701410524,Nožnice technické FESTA nerez 50/150mm 17158,
8021410030458,Rezač dlažby 450 SuperPRO 36145,
5907798306121,Stierka 245 mm s gumou 33221,
8021410030755,Rezač dlažby 750 SuperPRO 36175,
8590804023586,Škárovačka obojstranná 10/12 mm 32050,
8590804023593,Škárovačka obojstranná 10/15 mm 32051,
8590804023609,Škárovačka obojstranná 10/18 mm 32052,
8590804023616,Škárovačka obojstranná 15/20 mm 32053,
8590804013983,Kliešte 200 mm Ara na obklady a dlažbu 36058,
3838853181747,Vodováha 1800 mm Horizont 2 libely a magnet 15218,
8021410030908,Rezač dlažby 900 Super pro 36190,
4003315075707,Kotúč diamantový 44-180 plný 21018,
8590804036807,Štupel do uší EAR SOFT 50560,
8590419536044,"Textília netkaná mulčovacia 1,6 x 10 m čierna 45551 (náhrada 6140171)",
3838853409063,Vodováha 1500 mm Horizont Exacta 3 libely + madlá 15037,
3838853412032,Vodováha 600 mm Exacta 2 libely 15033,
3838853412049,Vodováha 800 mm Exacta 3 libely15034,
3838853409070,Vodováha 2000 mm Horizont Exacta 3 libely + madlá 15039,
3838853412056,Vodováha 1000 mm Horizont Exacta 3 libely 15035,
8590804041627,Svietidlo stavebné halog. 500W,
8590804041634,Svietidlo stavebné halogénové 2x400W,
8590804042020,Kliešte klampiarske rovné 17090,
8590804042341,"Páska viazacia 300x4,8mm 50ks 23820 čierna",
8590804049517,Vrták stupňový priemer 4 - 20 mm 20487,
8590804038856,Nožnice záhradnícke Winland nerez 195 mm 45089,
3838853417327,Vodováha 1200 mm Horizont Exacta 3 libely + madlá,
8590804041153,Sieť proti hmyzu 150x130 40057 čierna,
8590804048473,Dláto 32 mm/290 mm CrV s drevenou rukoväťou 19501,
8590804052708,Kľúč 3113 33 očkoplochý Profi 17806,
5907798315185,Miska nízka gumová 33275,
5907798302062,Hladítko 130 x 270 mm nerez (0206) Kubala 33100,
5907798314072,Škrabák na farby 60 mm (1407) 33285,
5907798315215,Valček do vedra (1520/1521)  33258,
5907798399017,Súprava obkladačská  (9901) Kubala 33250,
5907798302505,Hladítko 130 x 480 mm nerez (0250) Kubala 33120,
5907798317233,Vrták do pórobetonu priemer 120 mm 1723 33293,
5907798306022,Stierka gumená 200 mm 33280 0602,
3598300000280,Spray fluorescenčný 500 ml SOPPEC značkovač 12M FLUO rúžový 13354,
8590804087861,"Struna 2,4mm / 15 m štvorhranná s nylónovým stredom 45531",
8590804087625,"Tyč teleskopická 2,5 m 45267",
5907798302543,Hladítko 130 x 480 mm nerez 10Z (0254) Kubala 33124,
3598300014300,"Spray fluorescenčný 500 ml SOPPEC značkovač 3M TrackMaker, oranžový 13252",
3598300014324,"Spray fluorescenčný 500 ml SOPPEC značkovač 3M TrackMaker, zelený 13253",
3598300014348,"Spray fluorescenčný 500 ml SOPPEC značkovač 3M TrackMaker, ružový 13254",
8590804096108,"Struna 2,7mm/15m kruhová 45523",
8590804096115,"Struna 2,7mm/15m hviezda  45524",
8590804096122,"Struna 2,7mm/90m kruhová 45528",
3598300012948,"Spray fluorescenčný 500 ml SOPPEC značkovač 12M IDEAL, červený 13256",
4051661017544,"Sponkovačka RAPID ALU 953, ENERGY SAVING 24517",
4003773022022,Knipex Kliešte 8701 250 Cobra 55930250,
4003773040293,Knipex Kliešte 7006 140 štípacie bočné VDE 53050140,
4003773022015,Knipex Kliešte 8701 180 Cobra 55930180,
4003773034087,Knipex Kliešte 8701 300 Cobra 559303001,
4003773005636,Knipex Kliešte 8701 400 Cobra 55930400,
4003773044321,Knipex Kliešte 8701 560 Cobra 55930560,
4003773021902,Knipex Kliešte 0306 160 Kombi VDE  51540160,
4003773034032,Kliešte 7002 160 štikacie bočné,
4003773033837,Knipex Kliešte 8603 250 prestaviteľné 71560250,
4003773041429,Knipex Kliešte 8603 300 prestaviteľné 71560300,
4003773022879,Knipex Kliešte 4411 J2 segerové vnútorné rovné 19-60mm  56140002,
4003773022862,Knipex Kliešte 4411 J1 segerové vnútorné rovné 12-25mm 56140001,
4003773022916,Knipex Kliešte 4611 A2 segerove vonkajšie rovné 19-60mm 56310002,
4003773022909,Knipex Kliešte 4611 A1 segerove vonkajšie rovné 10-25mm 56310001,
4003773219682,"Knipex Kliešte 9721 215 lisovacie 0,5-6mm 55330215",
4003773042549,Knipex Kliešte 4411 J4 segerove vnútorné rovné 85-140mm 56140004,
4003773034049,Knipex Kliešte 7002 180 štípacie bočné 53000180,
4003773072003,Knipex Kliešte 9778 180 lisovacie VDE 55130005,
4003773026662,Knipex Kliešte1240 200 odizolovacie,
4003773040286,Knipex Kliešte 4411 J0 segerové vnútorné rovné  8-13mm 56140000,
4003773033950,Knipex Kliešte 4611 A0 segerove vonkajšie rovné  3-10mm 56310000,
4003773221487,Kliešte 9901 250 armovacie,
4003773023203,Knipex Kliešte 0302 160 Kombi 51500160,
4003773023197,Kliešte 0302 180 Kombi 51500180,
4003773234944,Knipex Kliešte 0302 200 Kombi 51500200,
4003773040309,Knipex Kliešte 7402 200 štípacie bočné 53220200,
4003773033974,Knipex Kliešte 4611 A3 segerové vonkajšie rovné 40-100mm,
4003773033943,Knipex Kliešte 4411 J3 segerove vnútorné rovné 40-100mm 56140003,
4003773213277,Kliešte  9900 220 armovacie,
4003773022886,Knipex Kliešte 4421 J11 segerové vnútorné 12-25mm 56150011 90°,
4003773023005,Kliešte 4621 A11 segerové vonkajšie 90,
4003773023098,Knipex Kliešte 7002 140 štípacie bočné 53000140,
4003773025467,Knipex Kliešte 9752 05 lisovacie 55360010,
4003773214090,Kliešte 9900 280 armovacie,
4003773040651,Kliešte 9561 190 štípacie na lanká 54210190,
4003773043928,Knipex Nožnice 9511 200 káblové 53830200,
4003773044475,Kliešte 3111 160 rádiové dlhé,
4003773040279,Knipex Kliešte1426 160 bočné štípacie odizolov. 53080160,
4003773066996,Knipex Kliešte 4631 A02 segerové vonkašie 45°  3-10mm 56540002,
4003773077329,Kliešte 8551 250A na hadicové spony,
4003773078470,Knipex 8111 250 na PVC rúry,
4003773023081,Knipex Kliešte 7402 160 štípacie bočné 53220160,
4003773033806,Kliešte 2506 160 rádiové 52200160/04664280,
4003773035176,Knipex Kliešte 3821 200 pre mechanikov,
4003773273943,Knipex Kliešte 8703 125 Cobra,
4003773060116,Knipex Kliešte 8701 150 Cobra 55930150,
4003773033172,Kliešte  6101 200 čelné pákové štípacie,
4003773035466,Kliešte  8603 180 prestaviteľné  kľúč,
4003773021933,Knipex Kliešte 1106 160 VDE odizolovacie,
4003773046813,Bočné cvikacie kliešte na plasty Knipex 72 11 160,
4003773040316,Knipex Kliešte 8702 250 Cobra,
4003773077633,Knipex Sada klieští 0020 04 V01 segerové 8D  4003773077633,
4003773034094,Kliešte 8801 300 Aligator 56050300,
4003773021926,Kliešte 0306 180 Kombi VDE,
4003773033776,Kliešte  0306 200 Kombi VDE,
4003773033783,Knipex Kliešte 2006 160 ploché VDE 1000V,
4003773033790,Kliešte  2206 160 s guľatými čeľusťami VDE,
4003773061304,Knipex Kliešte 8501 250 prestaviteľné SmartGrip 56130250,
4003773022558,Nožík  9855 odizolovací 54380155,
4003773021971,Kliešte  6801 180 štípacie čelné 52840180,
4003773033813,Knipex Kliešte 7006 180 štípacie bočné VDE 53050180,
4003773019596,Knipex Nožnice 9505 165 4003773019596,
4003773026761,Knipex Nožnice 9516 200 káblové VDE 53820200,
4003773035510,Kliešte  9070 220 dierovacie 71270220,
4003773029144,Knipex Kliešte 8702 300 Cobra,
4003773043171,Kliešte 9751 10  lisovacie,
4003773035558,Knipex Kliešte 9761 145A lisovacie 55000005,
4003773001904,Knipex Kliešte 3016 160 ploché dlhé VDE 4003773001904,
4003773034056,Kliešte silové štikacie bočné 74 01 200,
4003773023159,Polguľaté kliešte s britmi pre rádiomechaniku,
4003773039594,Knipex Kliešte 3815 200 pre mechanikov 52030005,
4003773078524,Knipex Kliešte 8721 300 Cobra QuickSet 55931300,
4003773022893,Knipex Kliešte 4421 J21 segerové vnútorné 19-60mm 56150021 90°,
4003773018124,Knipex Kliešte 7006 125 štipacie bočné VDE 4003773018124/53050125,
4003773035343,Kliešte 6402 115 na elektroniku štípacie,
4003773226574,Nôž  9856 na káble s krytkou Knipex 05222280,
4003773033165,Kliešte  7101 200 CoBolt štikacie 56660200,
4003773023104,Kliešte Knipex 5101 210 štípacie zámočnícke kladivové,
4003773066767,Knipex Kliešte 7172 610 štípacie pákové 56750610,
4003773069935,Knipex Kliešte 8701 125 Cobra 55930125,
4003773069676,Kliešte 8603 150 nastaviteľné,
4003773066859,Kliešte  7112 200 CoBolt  56640200,
4003773080121,Kliešte 8605 180 71570180 prestaviteľný kľúč,
4003773067009,Knipex Kliešte 4631 A12 segerové vonkašie 45° 10-25mm 56540012,
4003773077312,Knipex Kliešte 8603 400 prestaviteľné 71560400,
4003773071723,Knipex Skrutkovač 9826 20 TX20x80mm 185mm VDE,
4003773043805,Knipex Kliešte 8703 250 Cobra 56070250,
4003773022978,Knipex Kliešte 7405 180 štípacie bočné 4003773022978,
4003773033981,Kliešte 4621 A31 segerové vonkajšie 90,
4003773033769,Knipex Kliešte 4421 J31 segerové vnútorné 40-100mm 56150031 90°,
4003773075080,Kliešte 1382 200 elektroinštalačné,
4003773067016,Knipex Kliešte 4631 A22 segerové vonkašie 45° 19-60mm 56540022,
4003773066965,Knipex Kliešte 4431 J22 segerové vnútorné 19-60mm 56500022 45°,
4003773013815,Knipex Čelné cvikacie kliešte 200 mm,
4003773070726,Knipex Kliešte 9722 240 lisovacie 55330240,
4003773221494,Kliešte 9901 280 armovacie,
4003773074670,Kľúč na rozvodné skrine 95mm TwinKey,
4003773039556,Kliešte 3562 145 na elektroniku rádiové,
4003773040620,Kliešte 6701 160 štípacie čelné 52810160,
4003773029649,Knipex Kliešte 7015 110 štípacie bočné,
4003773039365,Kliešte 4621 A41 segerové vonkajšie 90,
4003773043683,Knipex Kliešte 4421 J41 segerové vnútorné 85-140mm 56150041 90°,
4003773279679,Knipex Kliešte 1342 165 odizolovacie,
4003773078951,Knipex Kliešte 0821 145 74516A0145,
4003773048633,Knipex Kliešte 4821 J11 segerové vnútorné 90° 12-25mm,
4003773071556,Káblové nožnice s teleskopickou rokoväťou,
4003773079361,Kliešte 0826 145 Kombi VDE,
4003773017134,Knipex Kliešte 3835 200 pre mechanikov,
4003773082408,"Knipex Klieštový klúč VDE, 2-zložkové návleky 250mm",
4003773087212,Knipex Kliešte 71 42 200 CoBolt,
4003773071426,Kliešte elektrikárske 1305 160,
4003773087311,Nástroj na rezanie plastových rúr 9022 10 BK 4003773087311,
4003773035138,Knipex Kliešte 3721 125 pre jemnú mechaniku,
4003773043287,Knipex Sada klieští 00 20 13,
4003773080343,Kliešte samosvorné 4144 200,
4003773023487,Kliešte samosvorné 4124 225,
4003773047858,Kliešte samosvorné (dlhé úzke čeľuste) 4134 165,
5420071504354,Svietidlo dobíjacie vysúvacie pracovné 170lm CT3115,
5420071506068,Svietidlo rýchle upínanie 250lmLM CT5130,
5420071505665,Reflektor alkalický LED pracovný 500lm CT3540,
5420071505696,Svietidlo dobíjacie LED pracovné 500lm CT3545,
5420071505306,Reflektor dobíjací pracovný1100lm CT3515EUB v kazete,
5420071506105,Reflektor pracovný 3000lm CT3550EU 5420071506105,
5420071505955,Svietidlo dobíjacie bodové aj rozptýlené svetlo 1200lm CT6315,
5420071505948,Svietidlo dobíjacie  bodové aj rozptýlené svetlo 700lm CT6215,
5420071505993,Svietidlo dobíjacie zaostrovacie taktické 120lm CT2505,
841308101149,Rýľ špicatý krátky J10-202,
5420071506006,Svietidlo zameriavacie taktické 300lm CT2500,
841308101194,Hrable dlhé J17-250,
5420071505931,Svietidlo stmievateľné dobíjacie zaostrovacie taktické 200lm CT2205,
5420071505962,Svietidlo dobíjacie zaostrovacie taktické 1200lm CT2115,
5420071505986,Svietidlo výkonné taktické LED 200lm CT12520,
841308125183,"Palica stredná 4,5kg J25-108",
841308125114,"Palica veľká 5,5kg J25-110",
841308125206,"Sekera malá 0,5kg J25-200",
841308125237,"Sekera štiepacia veľká 2,5kg J25-230",
841308191508,Hrable vyhrabávacie K19-150,
841308191515,Hrable na lístie K19-151,
5420071504323,Svietidlo taktické s dvoma lúčmi 275 LM CT3410,
6943475892210,Vŕtačka príklepová 13mm 850W DX16,
6943475895136,Píla priamočiara 750W CAT DX57 6943475895136,
6943475897468,Brúska pásová 76x130mm 950W DX48,
6943475885427,Brúska rotačná 125mm 18V DX42B,
6943475885106,Kladivo vŕtacie 800W/3J SDS+ do 26mm DX26,
6943475893637,Skrutkovač bezuhlíkový 18V 65Nm 2xbatéria2Ah DX11,
